reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
A225F3IKHD0X8Q,B00JRG4KMM,-1,1,5,"The stick snaps together and apart very easily, so my 5-YO son loves using it both ways. When together, the stick has a nice heft to it so it doesn't feel cheap. The mask is actually a hard shell with a soft net over the eyes. My son says it doesn't bother his eyes and he's been running around the house all day wearing it. Highly recommended for any Robin fan.","and apart very easily , so my 5 - YO son loves using it both ways . When together , the stick has a nice heft to it so it does not feel cheap . The mask is actually a hard she will with a soft net over the eyes . My son says it does not bother his eyes Highly recommended for any Robin fan .",5.000000
A16THYMJRNN30C,B00IVLIRHS,-1,1,4,"Skelita is a cute character on the series. I got this one to do a custom doll, I didn't realize that her whole body was skeletal, it makes her kinda top heavy and all her clothes show how skinny she actually is, but it's nothing a couple of layers can't handle ;)","Skelita is a cute character on the series . that her whole body was skeletal , it makes her kind of top heavy and all her clothes show how skinny she actually is ,",4.000000
A1TRIQXZBP4VN6,B00CMUN1Z2,-1,1,4,"The train is a whole lot cooler when you blast Ozzy Osbourne's classic rock song, ""Crazy Train"". Crank the volume to 11 when you do. Watch the train fly around the track and puffing out little tufts of smoke as it does. It's a cheap train made cheaply. You've got to lower your expectations when you want a train but don't want to spend a whole lot of money. The imperfections on the train give it character. Give it a soundtrack and you're well on your way.","when you blast Ozzy Osbourne 's classic rock song , "" Crazy Train "" . and puffing out little tufts of smoke as it does . It is a cheap train made cheaply . You have got to lower your expectations when you want a train but do not want to spend a whole lot of money . The imperfections on the train give it character . and you are well on your way .",3.000000
AFUV1KQGEL4ME,B0006B2Q50,-1,1,4,This game does have levels but be warned - if u use the extreme setting you WILL feel the shock strongly,but be warned - if you use the extreme setting you WILL feel the shock strongly,4.000000
AQPWT449MAWH8,B0071GMBAS,-1,1,5,Maze ball is a hit at our christmas.  Even the adults wanted in on the action.  No stand on this one would be only downside.,No stand on this one would be only downside .,5.000000
A2ZAU8G3XBQW23,B001CJVTLC,1,-1,3,Good,Good,3.000000
A2LL472HM4C1VZ,B009UIAHQK,-1,1,4,Was cute my son liked it just a little basic,Was cute my son liked it just a little basic,4.000000
A1NTT6VKK5X3C9,B000099Z6B,-1,1,4,"My son received this for his first birthday, but wasn't actually very interested in it until he was almost two.  He would get frustrated trying to get Tad to talk (he also has the hug and learn Tad, which is much easier) and he didn't understand why the counting would ""stop"" because he couldn't grasp that he was supposed to be looking in the book at the items named.

He really likes this toy now, at age two.  I would save this toy for an older toddler.","but was not actually very interested in it until he was almost two . He would get frustrated trying to get Tad to talk ( he also has the hug which is much easier ) and he did not understand why the counting would "" stop "" why the counting would "" stop "" He really likes this toy now , at age two . I would save this toy for an older toddler .",4.000000
A38O4C6W0SGFI5,B010TFDO8A,-1,1,4,Just disappointed that there were duplicates... no Elsa or Anba,Just disappointed no Elsa,4.000000
AWFA4158DDDWC,B00946ZOT8,1,-1,3,One side of her hair is messy looking. She does not look as good as pic. Saw her cheaper. Glad to have a rosalie. Wish they would come out with a longhaired jacob from his long hair days. want james and dr cullen.,One side of her hair is messy looking . She does not look as good as pic . Saw her cheaper . Glad to have a rosalie . Wish they would come out with a longhaired jacob from his long hair days . want james,3.000000
AGD5AVM1NK00W,B00FQSKGXC,-1,1,4,"I thought it made animal silhouettes, but it just does colors and the music isn't varied.","I thought it made animal silhouettes , but it just does colors and the music is not varied .",4.000000
A2JHXTPZ5F89I4,B001XCWGQA,-1,1,5,I bought this puzzle for my daughter. It is a great puzzle but it was very hard to get it to stay together. So what we ended up doing is stuffing it with paper balls so the puzzle will not fall in on itself. My daughter love this puzzle though. It was just hard.,It is a great puzzle but it was very hard to get it to stay together . So what we ended up doing is stuffing it with paper balls so the puzzle will not fall in on itself . My daughter love this puzzle though . It was just hard .,5.000000
A3GNDOB2G92M8B,B005P0CWZ6,1,-1,3,"Bought this playset for my daughter.  She loves Calico Critters. She has the school and we are using this as the ""students"" recess area.
She loves it.  It was a lot cheaper on Amazon than in retail stores.  I have a hard time finding these pieces.  Great buy.",She loves Calico Critters . She loves it . It was a lot cheaper on Amazon than in retail stores . I have a hard time finding these pieces . Great buy .,3.000000
A2VSTCKMUB46LL,B00005BHK3,-1,1,4,"Our son is 7 months and loves things that he can spin, which is why we got him this.  Balls that roll away are no good as he's not really crawling.  I am glad to see it does come off the stand, though it is definitely too heavy to throw! He learned very quickly that the song stops when he doesn't spin it, and he'll spin it again.  He doesn't play with it for long, but it's good for a few minutes at a time, and I love that it's small enough to take upstairs and set in his crib with him while I brush my teeth or carry to another room to play.  I don't expect any of these toys to make him a genius, but it doesn't hurt to reinforce alphabet lessons.  Contrary to what other reviewers say, he is easily able to get it to say a letter by pressing that letter. Not that he is doing it on purpose, but he can do it.","and loves things that roll away are no good as he is not really crawling . I am glad to see it does come off the stand , though it is definitely too heavy to throw ! that the song stops He does not play with it for long , but it is good for a few minutes at a time , and I love that it is small enough to take upstairs or carry to another room to play . I do not expect any of these toys to make him a genius , but it does not hurt to reinforce alphabet lessons . Contrary to what other reviewers say , he is easily able to get it to say a letter by pressing",4.000000
A3QVGQERS3DLE6,B00IZN74H6,-1,1,5,It was a gift.,It was a gift .,5.000000
